cust_id,contact_type,duration,contact_num,p_days,p_outcome,y,date
94178,cellular,610,2,999,nonexistent,yes,03/05/2009
82155,cellular,315,1,2,success,yes,22/04/2009
60747,cellular,276,2,999,nonexistent,no,23/06/2009
45314,cellular,203,2,999,nonexistent,no,08/04/2009
30178,telephone,292,3,999,nonexistent,no,08/06/2008
53154,cellular,8,3,999,nonexistent,no,17/04/2009
34694,telephone,264,2,999,nonexistent,no,12/05/2008
51540,cellular,76,4,999,nonexistent,no,22/07/2008
72081,cellular,119,4,999,nonexistent,no,21/07/2008
51519,cellular,183,2,999,nonexistent,no,14/07/2008
7475,telephone,296,3,999,nonexistent,no,22/05/2008
46365,cellular,622,1,999,nonexistent,yes,08/08/2009
78859,telephone,11,2,999,nonexistent,no,27/06/2008
29400,cellular,145,1,999,nonexistent,no,26/08/2008
63939,telephone,243,1,999,nonexistent,no,05/05/2008
34329,telephone,116,1,999,nonexistent,no,12/05/2008
87312,cellular,145,1,999,nonexistent,no,09/11/2008
905,telephone,333,4,999,nonexistent,no,17/05/2008
37844,telephone,615,1,999,nonexistent,yes,11/10/2008
43236,telephone,51,19,999,nonexistent,no,17/06/2008
43037,telephone,228,1,999,nonexistent,no,13/05/2008
12209,telephone,955,4,999,nonexistent,no,15/06/2008
11577,cellular,161,4,999,nonexistent,no,07/07/2008
10565,telephone,10,8,999,nonexistent,no,16/05/2009
5400,telephone,178,3,999,nonexistent,no,28/05/2008
79962,cellular,232,2,13,success,yes,16/09/2010
64270,cellular,86,2,999,nonexistent,no,24/05/2009
77259,telephone,116,1,999,nonexistent,no,18/06/2008
90036,cellular,305,4,999,nonexistent,no,21/11/2008
41960,cellular,814,1,3,success,no,11/06/2009
99948,cellular,131,2,999,failure,no,05/11/2008
52584,telephone,113,1,999,nonexistent,no,18/06/2009
6712,cellular,134,4,999,nonexistent,no,02/11/2008
41810,telephone,723,1,999,nonexistent,no,09/05/2008
38226,cellular,173,2,999,nonexistent,no,15/05/2009
33276,cellular,306,2,999,nonexistent,no,26/05/2009
37910,cellular,463,1,999,nonexistent,no,15/05/2009
38557,cellular,268,5,999,failure,yes,16/07/2010
15970,cellular,125,2,999,nonexistent,no,26/09/2010
89506,telephone,293,1,999,nonexistent,no,22/05/2008
63304,cellular,209,3,999,nonexistent,no,14/11/2008
82561,telephone,239,3,999,nonexistent,no,17/05/2008
24101,telephone,333,1,999,nonexistent,no,18/05/2008
39989,telephone,125,4,999,nonexistent,no,16/05/2008
4860,cellular,52,1,999,nonexistent,no,26/05/2009
28249,cellular,43,3,999,nonexistent,no,02/05/2009
79326,cellular,60,1,999,failure,no,03/11/2008
68352,cellular,246,17,999,nonexistent,no,02/07/2008
48367,telephone,295,2,999,nonexistent,no,21/06/2008
78210,telephone,169,4,999,nonexistent,no,28/03/2009
6637,cellular,428,1,999,nonexistent,no,29/11/2008
39738,cellular,394,2,999,nonexistent,no,23/09/2009
44128,cellular,127,2,999,nonexistent,no,11/11/2008
83480,cellular,160,1,999,nonexistent,no,22/07/2008
16103,cellular,690,1,999,nonexistent,yes,11/07/2008
29991,cellular,161,2,999,failure,no,09/04/2009
75323,cellular,74,2,999,nonexistent,no,27/08/2008
91655,cellular,695,2,999,nonexistent,yes,15/07/2008
62339,cellular,361,2,999,nonexistent,no,10/11/2008
90431,cellular,445,1,999,failure,yes,25/05/2009
9786,cellular,464,3,999,nonexistent,no,26/07/2008
48677,telephone,226,1,999,nonexistent,no,08/05/2008
83093,telephone,109,3,999,nonexistent,no,04/07/2008
87640,telephone,106,2,999,nonexistent,no,29/05/2008
73098,cellular,240,1,999,nonexistent,no,08/07/2008
8421,telephone,89,1,999,nonexistent,no,27/06/2008
4170,telephone,61,4,999,nonexistent,no,02/05/2008
54473,cellular,218,2,999,nonexistent,no,24/11/2008
70980,cellular,309,1,999,nonexistent,yes,12/05/2009
4315,cellular,495,1,999,nonexistent,yes,28/04/2009
16885,cellular,357,1,999,nonexistent,yes,14/12/2009
88366,cellular,42,3,999,nonexistent,no,24/07/2008
39012,telephone,215,3,999,nonexistent,no,05/06/2008
22405,telephone,114,2,999,nonexistent,no,03/05/2008
48977,telephone,564,5,999,nonexistent,no,16/05/2010
98396,cellular,42,6,999,nonexistent,no,14/07/2008
60067,telephone,168,2,999,nonexistent,no,08/06/2008
17812,telephone,101,2,999,nonexistent,no,22/05/2008
81874,telephone,105,2,999,nonexistent,no,14/05/2008
20992,telephone,138,2,999,nonexistent,no,14/05/2008
32170,cellular,130,4,999,failure,no,10/10/2010
98040,telephone,63,1,999,nonexistent,no,06/05/2008
66457,telephone,36,2,999,nonexistent,no,03/06/2008
7134,telephone,186,2,999,nonexistent,no,15/05/2009
27604,telephone,277,1,999,nonexistent,no,04/06/2008
63750,telephone,73,1,999,nonexistent,no,07/06/2008
41495,cellular,265,2,999,nonexistent,no,10/05/2009
87857,cellular,416,4,999,nonexistent,no,28/07/2008
32167,cellular,130,1,999,nonexistent,no,06/11/2008
66055,telephone,431,1,999,nonexistent,no,04/05/2008
94350,cellular,68,2,999,nonexistent,no,09/08/2008
21487,telephone,1363,7,999,nonexistent,yes,11/06/2008
27628,cellular,126,1,999,nonexistent,no,21/08/2008
44379,cellular,143,5,999,nonexistent,no,14/08/2008
74325,telephone,187,1,999,nonexistent,no,18/06/2008
19110,cellular,794,1,999,nonexistent,no,10/09/2009
74915,cellular,117,1,999,nonexistent,no,17/11/2008
36912,cellular,363,1,999,nonexistent,no,09/11/2008
91236,telephone,190,1,999,nonexistent,no,13/06/2008
32214,cellular,209,1,999,nonexistent,yes,09/10/2009
80079,cellular,670,1,999,nonexistent,no,15/07/2008
62478,cellular,147,1,6,success,no,28/04/2010
18240,telephone,136,1,999,nonexistent,no,10/06/2008
30057,cellular,355,3,999,failure,no,04/04/2009
56150,telephone,319,8,999,nonexistent,no,13/06/2008
28922,telephone,551,2,999,nonexistent,no,26/05/2008
44330,cellular,145,1,999,nonexistent,no,22/11/2008
25646,cellular,175,1,999,nonexistent,no,26/07/2008
54706,cellular,145,1,999,nonexistent,no,16/04/2009
51316,cellular,375,3,999,nonexistent,no,03/07/2008
46740,telephone,95,6,999,nonexistent,no,09/05/2008
82426,telephone,61,1,999,nonexistent,no,03/06/2008
787,cellular,244,3,999,nonexistent,no,29/11/2008
58806,cellular,375,2,999,nonexistent,no,11/04/2009
58164,cellular,232,2,999,nonexistent,no,20/05/2009
34193,telephone,502,5,999,nonexistent,yes,16/06/2008
59594,telephone,239,8,999,nonexistent,no,11/06/2008
50500,telephone,81,1,999,nonexistent,no,08/11/2008
11852,cellular,240,1,999,nonexistent,no,16/11/2008
40459,cellular,188,1,999,nonexistent,no,30/11/2008
30800,cellular,826,1,999,failure,no,27/07/2009
78157,telephone,394,2,999,nonexistent,no,25/06/2008
5318,cellular,223,2,999,failure,no,11/05/2009
19029,cellular,145,2,999,nonexistent,no,03/06/2009
10792,telephone,223,1,999,nonexistent,no,21/05/2008
65591,telephone,197,3,999,nonexistent,no,20/06/2008
59459,telephone,200,2,999,nonexistent,no,09/05/2008
567,cellular,178,2,999,failure,no,09/11/2009
60115,cellular,109,1,999,nonexistent,no,28/08/2008
14454,cellular,175,3,999,nonexistent,no,24/08/2008
79695,telephone,254,2,999,nonexistent,no,15/05/2008
12166,telephone,58,1,999,nonexistent,no,23/05/2008
95823,telephone,1574,2,999,nonexistent,yes,15/05/2008
81138,cellular,287,1,999,nonexistent,no,01/07/2008
52456,cellular,213,2,999,failure,no,03/05/2009
99016,telephone,254,1,999,nonexistent,no,30/06/2008
49162,cellular,756,3,999,nonexistent,no,20/05/2009
43759,telephone,139,1,999,nonexistent,no,13/05/2008
12249,cellular,91,15,999,nonexistent,no,08/08/2008
37102,telephone,250,3,999,nonexistent,no,28/06/2008
69426,cellular,108,2,999,nonexistent,no,17/07/2008
22009,telephone,59,8,999,nonexistent,no,25/06/2008
6319,telephone,176,3,999,nonexistent,no,30/05/2008
66063,cellular,17,3,999,nonexistent,no,10/05/2009
91088,cellular,72,1,999,nonexistent,no,26/08/2008
45491,telephone,97,1,999,nonexistent,no,24/05/2008
74308,cellular,33,8,999,nonexistent,no,14/11/2008
54635,cellular,407,4,999,nonexistent,no,27/07/2008
24031,telephone,314,1,999,nonexistent,no,05/06/2008
70342,cellular,361,1,999,failure,yes,12/07/2009
46876,cellular,261,3,999,nonexistent,no,10/07/2008
2516,telephone,600,1,999,nonexistent,yes,17/05/2008
9648,cellular,433,1,999,nonexistent,no,09/11/2008
72704,cellular,97,1,999,failure,no,15/07/2009
94175,telephone,215,1,999,nonexistent,no,02/07/2008
19229,cellular,395,1,999,nonexistent,yes,16/08/2008
48665,cellular,77,3,999,nonexistent,no,28/05/2009
47308,telephone,383,1,999,nonexistent,no,07/06/2008
36517,cellular,210,2,999,nonexistent,yes,23/06/2009
82460,cellular,202,1,999,nonexistent,yes,22/04/2009
43869,cellular,292,2,999,nonexistent,no,21/07/2008
56720,telephone,99,6,999,nonexistent,no,25/05/2008
42443,cellular,229,2,999,nonexistent,no,10/07/2008
70573,cellular,168,3,999,nonexistent,no,07/07/2008
95564,cellular,741,4,999,failure,yes,03/11/2010
11376,cellular,62,1,999,nonexistent,no,30/04/2009
9900,cellular,101,1,999,failure,no,01/04/2009
86043,telephone,54,3,999,nonexistent,no,21/07/2008
18298,cellular,302,1,999,nonexistent,no,27/07/2008
61126,cellular,919,2,999,nonexistent,yes,08/07/2008
2710,cellular,173,2,999,nonexistent,no,07/07/2008
56163,telephone,994,3,999,nonexistent,no,09/09/2009
16178,telephone,251,2,999,nonexistent,no,23/05/2008
70956,cellular,73,3,999,nonexistent,no,25/11/2008
62218,telephone,365,3,999,nonexistent,no,08/05/2008
54333,cellular,234,1,999,failure,no,12/04/2009
21098,telephone,102,1,999,nonexistent,no,21/07/2008
49517,cellular,261,1,999,nonexistent,no,14/04/2009
30099,telephone,49,1,999,nonexistent,no,19/10/2008
98065,cellular,120,6,999,nonexistent,no,18/07/2008
32540,telephone,98,4,999,nonexistent,no,18/06/2008
17341,cellular,251,4,999,failure,no,01/05/2009
20323,telephone,431,1,999,nonexistent,no,22/06/2008
82769,cellular,301,1,999,nonexistent,no,03/07/2008
91524,cellular,96,1,999,nonexistent,no,29/07/2008
54526,telephone,179,1,999,nonexistent,no,25/06/2008
62107,cellular,135,1,999,failure,no,23/10/2009
9259,cellular,895,5,999,failure,no,04/05/2009
98415,cellular,387,1,999,nonexistent,yes,08/05/2010
91309,telephone,315,3,999,nonexistent,no,05/05/2008
5935,telephone,96,1,999,nonexistent,no,18/06/2008
19195,telephone,162,5,999,nonexistent,no,18/05/2008
91132,telephone,174,1,999,nonexistent,no,25/06/2008
64002,cellular,306,1,999,nonexistent,no,07/08/2008
96349,telephone,110,1,999,nonexistent,no,15/05/2008
92266,telephone,160,1,999,nonexistent,no,10/05/2008
99417,cellular,77,1,999,nonexistent,no,05/11/2008
83109,cellular,365,1,999,nonexistent,no,11/11/2009
40883,cellular,226,3,999,nonexistent,no,25/07/2008
65449,telephone,138,4,999,nonexistent,no,22/05/2008
91619,cellular,186,1,999,nonexistent,no,26/11/2008
48689,telephone,193,1,999,nonexistent,no,18/05/2008
24688,cellular,97,2,999,nonexistent,no,26/08/2008
53392,telephone,256,2,999,nonexistent,no,20/05/2008
88979,cellular,165,1,999,failure,no,14/05/2009
32363,telephone,228,1,999,nonexistent,no,24/05/2008
39476,cellular,642,1,999,nonexistent,no,21/05/2009
63168,cellular,259,1,999,nonexistent,no,15/07/2008
29297,cellular,557,5,999,nonexistent,no,30/08/2008
78704,telephone,382,2,999,nonexistent,no,05/05/2008
61281,cellular,125,2,999,nonexistent,no,20/03/2009
29589,cellular,351,2,999,nonexistent,no,06/07/2008
29615,telephone,290,2,999,nonexistent,no,17/05/2008
82756,cellular,74,5,999,nonexistent,no,03/07/2008
74111,cellular,116,1,999,nonexistent,no,25/07/2008
44167,cellular,61,3,999,nonexistent,no,18/04/2009
94924,cellular,263,2,999,nonexistent,no,05/06/2009
8602,cellular,195,3,999,nonexistent,no,09/08/2008
43004,telephone,166,2,999,nonexistent,no,16/06/2008
58931,telephone,163,2,999,nonexistent,no,18/06/2008
32219,cellular,92,1,999,nonexistent,no,09/08/2008
52735,telephone,49,1,999,nonexistent,no,22/05/2008
144,telephone,346,2,999,nonexistent,no,14/05/2008
31996,cellular,123,1,999,nonexistent,no,21/07/2008
12102,cellular,211,1,999,nonexistent,no,10/11/2008
88002,telephone,123,1,999,nonexistent,no,13/08/2009
87140,cellular,358,2,999,nonexistent,no,20/08/2008
85981,cellular,135,3,999,failure,no,01/05/2009
42092,cellular,264,1,999,nonexistent,no,24/07/2008
85486,telephone,485,2,999,nonexistent,no,19/05/2008
73646,cellular,182,1,999,failure,no,11/05/2009
94973,telephone,75,5,999,nonexistent,no,17/06/2008
47749,telephone,144,1,999,nonexistent,no,29/05/2008
2718,cellular,64,2,999,nonexistent,no,23/07/2008
4551,cellular,130,1,999,nonexistent,no,18/11/2008
98043,telephone,983,2,999,nonexistent,yes,05/06/2008
3928,cellular,97,2,999,nonexistent,no,04/11/2008
4102,cellular,134,3,999,failure,no,28/05/2009
66572,telephone,73,3,999,nonexistent,no,16/05/2008
62958,telephone,528,1,999,nonexistent,no,12/05/2008
75016,cellular,273,3,999,nonexistent,no,17/07/2008
73451,telephone,65,4,999,failure,no,11/05/2009
85891,cellular,87,1,999,nonexistent,no,21/11/2008
44493,cellular,397,2,999,failure,no,26/08/2009
98441,cellular,110,2,999,nonexistent,no,11/08/2008
38917,cellular,317,1,999,nonexistent,no,14/04/2009
7598,cellular,288,1,999,failure,no,14/05/2009
1275,cellular,195,1,999,nonexistent,no,16/05/2009
67129,telephone,363,8,999,nonexistent,no,16/05/2008
62157,cellular,576,4,999,failure,yes,15/05/2009
45538,cellular,167,2,999,nonexistent,no,17/07/2008
936,telephone,9,5,999,nonexistent,no,15/05/2009
87986,cellular,132,1,999,nonexistent,no,27/05/2009
52708,telephone,122,1,999,nonexistent,no,14/05/2008
85453,cellular,787,1,999,nonexistent,yes,15/06/2009
21833,cellular,136,1,999,nonexistent,no,26/03/2009
56644,telephone,650,2,999,nonexistent,yes,05/07/2008
89356,cellular,348,1,999,nonexistent,no,13/05/2009
221,cellular,16,10,999,nonexistent,no,23/05/2009
83921,cellular,277,1,999,nonexistent,no,09/04/2009
47094,cellular,292,1,999,nonexistent,no,28/07/2008
13707,telephone,282,7,999,nonexistent,no,15/06/2008
14613,telephone,190,1,999,nonexistent,no,11/05/2008
15463,telephone,284,2,999,nonexistent,no,21/05/2008
68004,cellular,119,2,3,success,no,05/08/2009
81315,cellular,412,1,999,nonexistent,yes,01/08/2010
84930,telephone,157,1,999,nonexistent,no,23/05/2008
9913,cellular,47,1,999,failure,no,15/04/2009
99240,telephone,98,1,999,nonexistent,no,24/05/2008
36545,telephone,37,1,999,nonexistent,no,30/04/2009
40727,cellular,203,1,999,nonexistent,no,29/11/2008
44305,cellular,273,5,999,nonexistent,no,21/11/2008
74395,cellular,66,4,999,nonexistent,no,09/08/2008
80332,telephone,145,2,999,nonexistent,no,23/05/2008
48603,telephone,125,4,999,nonexistent,no,16/05/2009
5031,cellular,784,1,999,nonexistent,yes,07/07/2008
67050,telephone,89,1,999,nonexistent,no,07/07/2008
44725,cellular,270,4,999,failure,no,04/05/2009
18177,telephone,109,4,999,nonexistent,no,12/05/2008
48944,cellular,324,5,999,nonexistent,no,28/11/2008
87194,cellular,599,4,999,nonexistent,no,27/07/2008
39962,cellular,259,1,999,nonexistent,yes,28/05/2009
31798,cellular,504,2,999,nonexistent,yes,13/04/2009
86300,telephone,97,3,999,nonexistent,no,14/05/2008
13023,telephone,358,3,999,nonexistent,no,23/06/2008
56001,cellular,419,2,999,failure,no,05/04/2009
10422,telephone,171,1,999,nonexistent,no,02/06/2008
7628,cellular,153,1,999,nonexistent,no,04/05/2009
88381,telephone,245,1,999,nonexistent,no,16/05/2008
55420,telephone,312,1,999,nonexistent,no,25/05/2008
93155,cellular,378,4,999,nonexistent,no,12/08/2008
55772,cellular,59,4,999,nonexistent,no,26/11/2008
90470,cellular,63,3,999,nonexistent,no,09/08/2008
90583,telephone,299,1,999,nonexistent,no,19/06/2008
3857,telephone,1141,4,999,nonexistent,yes,08/06/2008
69439,cellular,169,2,999,nonexistent,no,01/08/2008
3627,cellular,89,1,999,nonexistent,no,17/08/2008
55648,cellular,194,1,999,nonexistent,no,18/07/2008
21077,cellular,25,21,999,nonexistent,no,15/07/2008
46845,telephone,584,1,999,nonexistent,no,24/05/2008
60764,telephone,1469,9,999,nonexistent,yes,05/06/2008
35766,cellular,110,17,999,nonexistent,no,22/07/2008
84018,cellular,79,1,999,nonexistent,no,09/09/2009
80895,cellular,288,2,999,nonexistent,yes,13/05/2009
30442,cellular,517,4,999,nonexistent,no,15/07/2008
76038,cellular,54,1,999,nonexistent,no,05/05/2009
96775,telephone,69,4,999,nonexistent,no,25/06/2008
5913,telephone,334,3,999,nonexistent,no,09/05/2008
10849,cellular,281,3,999,nonexistent,no,05/07/2008
33258,cellular,172,1,999,nonexistent,no,01/04/2009
16994,cellular,81,1,999,failure,no,21/08/2009
95120,cellular,144,4,999,nonexistent,no,09/05/2009
45954,cellular,168,1,999,nonexistent,no,01/08/2008
82602,cellular,157,1,999,nonexistent,no,02/08/2008
26889,telephone,134,1,999,nonexistent,no,20/06/2008
87082,cellular,935,4,999,nonexistent,no,05/07/2008
36295,cellular,212,3,999,nonexistent,no,13/08/2008
77547,cellular,157,4,999,nonexistent,no,14/05/2009
9945,telephone,226,2,999,nonexistent,no,16/05/2008
89368,cellular,87,1,999,failure,no,26/05/2009
73546,cellular,247,6,999,nonexistent,no,30/05/2009
21650,telephone,509,1,999,nonexistent,no,19/05/2008
3594,telephone,233,3,999,nonexistent,no,25/05/2008
39720,cellular,166,4,999,nonexistent,no,10/05/2009
30162,cellular,222,1,999,nonexistent,no,07/11/2008
11442,telephone,26,1,999,nonexistent,no,10/06/2008
74691,cellular,44,3,999,nonexistent,no,21/11/2008
75574,cellular,0,10,999,nonexistent,no,25/08/2008
5727,cellular,94,4,999,nonexistent,no,15/07/2008
57518,cellular,103,2,999,nonexistent,no,01/05/2009
41096,telephone,138,1,999,nonexistent,no,19/05/2008
51468,cellular,609,3,999,nonexistent,no,19/07/2008
75555,cellular,161,3,13,success,no,28/08/2009
66233,cellular,136,2,999,nonexistent,yes,27/10/2009
38822,cellular,264,1,999,nonexistent,no,17/05/2009
65194,cellular,575,6,999,nonexistent,no,09/11/2008
72401,cellular,258,8,999,nonexistent,no,24/04/2009
14222,telephone,147,1,999,nonexistent,no,02/06/2008
27002,telephone,824,1,6,success,yes,27/12/2009
42119,telephone,210,2,999,nonexistent,no,27/05/2009
34152,telephone,472,1,999,nonexistent,no,25/05/2008
42937,telephone,182,3,999,nonexistent,no,20/06/2008
61854,telephone,310,2,999,nonexistent,no,01/05/2008
27287,telephone,726,1,999,nonexistent,no,02/05/2008
99475,cellular,182,1,999,nonexistent,no,13/07/2008
50688,telephone,101,1,999,nonexistent,no,08/05/2008
85656,telephone,427,2,999,nonexistent,no,15/05/2008
98734,telephone,588,2,999,nonexistent,no,24/05/2008
56337,telephone,127,8,999,nonexistent,no,10/05/2008
13904,cellular,295,1,7,success,yes,06/11/2009
78776,telephone,152,1,999,nonexistent,no,29/05/2008
31944,cellular,105,3,999,nonexistent,no,20/08/2008
68570,cellular,204,2,999,failure,no,11/05/2009
92345,telephone,189,2,999,nonexistent,no,25/06/2008
14619,cellular,293,1,999,nonexistent,no,02/07/2008
24350,telephone,182,2,999,nonexistent,no,25/05/2008
19049,telephone,274,2,999,nonexistent,no,28/05/2008
95933,cellular,252,1,999,nonexistent,no,02/05/2009
25113,cellular,82,1,999,failure,no,01/11/2008
72324,cellular,154,3,999,nonexistent,no,10/08/2008
78517,cellular,203,1,999,nonexistent,no,09/08/2008
22096,cellular,215,3,999,nonexistent,no,26/08/2008
17095,cellular,129,2,999,nonexistent,no,14/05/2009
76804,cellular,74,1,999,nonexistent,no,11/11/2008
34290,cellular,104,2,999,failure,no,08/05/2009
10156,cellular,76,3,999,nonexistent,no,28/07/2008
76870,cellular,155,1,999,nonexistent,no,08/07/2008
46522,telephone,37,1,999,nonexistent,no,15/05/2008
84806,telephone,270,1,999,nonexistent,no,05/07/2008
53017,cellular,105,2,999,nonexistent,no,19/08/2008
77554,telephone,96,7,999,nonexistent,no,21/07/2008
26162,cellular,191,2,999,nonexistent,yes,05/03/2010
75024,telephone,199,3,999,nonexistent,no,06/06/2008
52172,cellular,154,2,12,success,no,16/05/2009
89122,cellular,1490,3,999,nonexistent,yes,26/11/2008
97776,cellular,720,1,999,failure,no,20/05/2009
64159,cellular,308,1,6,success,no,20/11/2008
15286,cellular,11,16,999,nonexistent,no,04/07/2008
99955,cellular,197,2,999,nonexistent,no,23/05/2009
56212,cellular,336,1,999,nonexistent,no,18/11/2008
76107,cellular,25,1,999,nonexistent,no,30/07/2008
66276,cellular,87,1,999,nonexistent,no,08/07/2008
49415,telephone,757,2,999,nonexistent,yes,08/05/2008
57278,cellular,109,2,999,nonexistent,no,09/11/2008
70337,telephone,46,16,999,nonexistent,no,04/06/2008
55022,cellular,133,1,999,nonexistent,no,20/05/2009
15123,cellular,107,1,999,failure,no,20/05/2009
42345,cellular,399,4,999,nonexistent,no,20/05/2009
12536,telephone,451,2,999,nonexistent,no,01/05/2008
25473,cellular,59,4,999,nonexistent,no,19/07/2008
47810,telephone,102,1,999,nonexistent,no,22/05/2008
76344,cellular,19,13,999,nonexistent,no,21/08/2008
43676,cellular,234,1,999,nonexistent,no,20/07/2008
20312,cellular,89,1,999,nonexistent,no,10/07/2008
87961,telephone,359,5,999,nonexistent,no,06/06/2010
88512,telephone,42,4,999,nonexistent,no,18/06/2008
2352,cellular,58,1,999,nonexistent,no,25/11/2008
10784,telephone,167,1,999,nonexistent,no,04/06/2008
65542,cellular,778,5,999,failure,no,17/05/2009
56896,telephone,1224,7,999,nonexistent,no,28/06/2008
89773,telephone,428,1,999,nonexistent,no,04/05/2008
8612,cellular,424,1,999,nonexistent,no,16/05/2009
87129,cellular,740,4,999,nonexistent,no,01/08/2008
4114,cellular,674,1,999,nonexistent,no,07/05/2009
28095,cellular,464,2,999,nonexistent,no,17/04/2009
43612,cellular,288,1,10,failure,yes,04/08/2010
46516,cellular,138,1,1,success,no,16/11/2010
96454,cellular,272,3,6,success,yes,08/07/2010
68942,telephone,131,1,999,nonexistent,no,19/05/2008
10814,cellular,111,2,999,nonexistent,no,15/07/2008
13129,cellular,109,7,999,nonexistent,no,04/07/2008
90273,cellular,329,2,999,nonexistent,no,02/11/2008
80466,telephone,65,1,999,failure,no,11/05/2009
65951,cellular,247,2,999,nonexistent,no,09/06/2009
77180,telephone,176,4,999,nonexistent,no,05/06/2008
17226,telephone,146,1,999,nonexistent,no,11/05/2008
24389,telephone,1438,2,999,nonexistent,no,17/05/2008
61729,telephone,91,1,999,failure,no,07/08/2009
5757,cellular,188,5,999,nonexistent,no,15/08/2008
26860,telephone,359,1,999,nonexistent,no,27/05/2008
50869,cellular,174,1,999,failure,no,26/05/2009
3587,cellular,188,5,999,nonexistent,no,02/11/2008
1815,telephone,63,4,999,nonexistent,no,18/07/2008
25780,cellular,10,9,999,nonexistent,no,15/05/2009
30336,telephone,201,1,6,success,yes,05/08/2010
88241,cellular,192,1,999,failure,no,26/05/2009
622,telephone,276,4,999,nonexistent,no,05/05/2008
42070,telephone,111,2,999,nonexistent,no,17/05/2008
43339,telephone,229,1,999,nonexistent,no,24/05/2008
5995,telephone,108,3,999,nonexistent,no,25/07/2008
62354,telephone,269,2,999,nonexistent,no,23/05/2008
77060,telephone,168,4,999,nonexistent,no,29/06/2008
89541,cellular,8,7,999,nonexistent,no,30/05/2009
94901,cellular,432,1,999,nonexistent,no,08/05/2009
66962,cellular,181,2,999,nonexistent,no,10/06/2009
49788,cellular,57,1,999,nonexistent,no,05/11/2008
90840,telephone,71,2,999,nonexistent,no,04/06/2008
64888,telephone,26,2,999,nonexistent,no,22/06/2008
88954,cellular,204,3,999,nonexistent,no,09/04/2009
14455,telephone,116,3,999,nonexistent,no,22/06/2008
90556,cellular,249,1,4,success,no,17/08/2009
59388,cellular,64,3,999,nonexistent,no,21/07/2008
50449,cellular,87,1,999,nonexistent,no,29/05/2009
57122,cellular,662,4,999,nonexistent,yes,20/05/2009
59099,telephone,174,3,999,nonexistent,no,24/05/2008
7129,telephone,308,2,999,nonexistent,no,12/07/2008
38874,telephone,249,21,999,nonexistent,no,03/07/2008
79931,telephone,127,5,999,nonexistent,no,18/05/2008
30138,cellular,43,3,999,nonexistent,no,06/08/2008
83424,cellular,207,1,999,nonexistent,no,30/04/2009
50528,telephone,441,3,999,nonexistent,no,17/06/2008
35685,telephone,281,27,999,nonexistent,no,13/05/2008
90847,cellular,122,3,999,nonexistent,no,04/08/2008
78884,cellular,144,1,999,nonexistent,no,23/11/2008
44215,cellular,177,1,999,failure,no,24/11/2009
1037,telephone,330,2,999,nonexistent,no,10/05/2008
7185,telephone,245,1,999,nonexistent,no,25/05/2008
65979,cellular,216,2,999,nonexistent,no,15/07/2008
61395,cellular,219,3,6,success,yes,23/09/2010
39880,cellular,58,1,999,failure,no,30/05/2009
25210,cellular,582,4,999,nonexistent,yes,17/12/2009
37827,cellular,84,1,999,nonexistent,no,12/08/2008
49007,cellular,225,1,2,success,yes,15/04/2009
93243,telephone,243,2,999,nonexistent,no,06/06/2008
63007,cellular,106,1,999,nonexistent,no,11/08/2008
77069,telephone,90,1,999,nonexistent,no,05/08/2008
61714,cellular,501,1,6,success,no,01/12/2009
66165,telephone,100,4,999,nonexistent,no,25/06/2008
14207,cellular,333,1,999,nonexistent,yes,19/05/2009
39885,telephone,2187,1,999,nonexistent,no,07/10/2009
80774,cellular,712,2,19,success,yes,06/11/2010
8497,cellular,277,1,999,nonexistent,no,24/08/2008
28655,telephone,529,4,999,nonexistent,no,26/06/2008
74695,cellular,192,4,999,failure,no,16/05/2009
75615,cellular,15,9,999,failure,no,17/05/2009
43328,cellular,328,1,999,nonexistent,no,02/08/2008
66755,cellular,192,2,999,nonexistent,no,16/11/2008
47289,telephone,73,1,999,nonexistent,no,15/06/2008
89822,cellular,252,1,999,nonexistent,no,14/07/2008
33849,cellular,344,3,999,nonexistent,no,25/07/2008
84355,cellular,260,2,999,nonexistent,no,12/08/2008
3632,cellular,51,5,999,nonexistent,no,02/07/2008
422,telephone,327,2,999,nonexistent,no,30/06/2008
61736,telephone,174,1,999,nonexistent,no,10/06/2008
14021,cellular,20,2,999,nonexistent,no,08/04/2009
45390,telephone,12,3,999,nonexistent,no,25/06/2008
96916,cellular,37,17,999,nonexistent,no,12/07/2008
63120,telephone,648,5,999,nonexistent,no,11/05/2008
20094,telephone,41,5,999,nonexistent,no,16/07/2008
50597,telephone,803,1,999,nonexistent,no,26/05/2008
45592,cellular,179,3,999,nonexistent,no,04/08/2008
50009,cellular,97,3,999,nonexistent,no,17/07/2008
97172,telephone,355,4,999,nonexistent,no,27/06/2008
37574,cellular,264,2,999,nonexistent,no,04/05/2009
33245,telephone,124,3,999,nonexistent,no,24/06/2008
98624,cellular,372,1,999,nonexistent,no,28/09/2009
8789,telephone,174,5,999,nonexistent,no,10/07/2008
80387,cellular,116,1,999,nonexistent,no,01/11/2008
20240,telephone,105,3,999,nonexistent,no,28/06/2008
31800,telephone,28,1,999,nonexistent,no,14/06/2008
2209,telephone,163,1,999,nonexistent,no,04/06/2008
75703,cellular,46,3,999,nonexistent,no,26/07/2008
81818,cellular,228,1,999,failure,no,02/05/2009
15080,cellular,586,1,999,nonexistent,no,28/11/2008
